Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a040U000002BaHoQAK,0050U000003lEZMQA2,,V-000185,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpqQAG,,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0030U00000qIjrlQAC,0,,,,1,,1,1,Evaluation,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHpQAK,0050U000003lEZMQA2,,V-000186,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUprQAG,,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjrmQAC,1000,Loan,,52000,,,,,Purchase,,,"19"" Silver Wheels",2020
a040U000002BaHqQAK,0050U000003lEZMQA2,,V-000187,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpsQAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flint,0030U00000qIjrnQAC,4150,Loan,,45275,,,1,1,Delivery,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHrQAK,0050U000003lEZMQA2,,V-000188,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUptQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,Welding,Flare,0030U00000qIjroQAC,55,Loan,,59675,1,,,1,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHsQAK,0050U000003lEZMQA2,,V-000189,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpuQAG,,100P kWh,Not Invoiced,,,1,Black Textile,,Stamping,Flash,0030U00000qIjrpQAC,1000,Loan,,66875,,,1,1,Manufacturing,,,"19"" Silver Wheels",2020
a040U000002BaHtQAK,0050U000003lEZMQA2,,V-000190,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpvQAG,,100 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIjrqQAC,55,Cash,,54875,,,1,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHuQAK,0050U000003lEZMQA2,,V-000191,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpwQAG,,100 kWh,Not Invoiced,,,,Light Premium,,Shipping,Flint,0030U00000qIjrrQAC,1000,Cash,,44500,,,1,,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHvQAK,0050U000003lEZMQA2,,V-000192,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpxQAG,,100P kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjrsQAC,130,,,,,,,,Evaluation,1,,"19"" Silver Wheels",2020
a040U000002BaHwQAK,0050U000003lEZMQA2,,V-000193,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpyQAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjrtQAC,130,Loan,,58575,1,,,1,Delivery,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHxQAK,0050U000003lEZMQA2,,V-000194,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpzQAG,,100P kWh,Not Invoiced,,,,Black Textile,,Assembly,Flash,0030U00000qIjruQAC,0,Loan,,67800,1,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaHyQAK,0050U000003lEZMQA2,,V-000195,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUq0QAG,1,75 kWh,Not Invoiced,,,,Cream Premium,,Shipping,Flare,0030U00000qIjrvQAC,130,Loan,,53575,1,,,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHzQAK,0050U000003lEZMQA2,,V-000196,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUq1QAG,1,75 kWh,Not Invoiced,1,,,White Premium,,,Flare,0030U00000qIjrwQAC,4150,Loan,,54500,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaI0QAK,0050U000003lEZMQA2,,V-000197,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUq2QAG,1,75 kWh,Not Invoiced,,,,Light Premium,,,Flash,0030U00000qIjrxQAC,230,Cash,,63775,,,1,1,Ownership,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaI1QAK,0050U000003lEZMQA2,,V-000198,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUq3QAG,1,100P kWh,Not Invoiced,,,,White Premium,,,Flash,0030U00000qIjryQAC,55,,,,1,,1,1,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaI2QAK,0050U000003lEZMQA2,,V-000199,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUq4QAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0030U00000qIjrzQAC,230,Cash,,58175,1,,,1,Ownership,,,"19"" Silver Wheels",2020
a040U000002BaMtQAK,0050U000003lEZMQA2,,V-000500,2020-05-30T05:28:00.000+0000,0050U000003lEZMQA2,2020-05-30T05:28:00.000+0000,0050U000003lEZMQA2,2020-05-30T05:28:00.000+0000,,2020-05-30T05:28:00.000+0000,2020-05-30T05:28:00.000+0000,0010U000012MUuvQAG,,100P kWh,Not Invoiced,,,1,Light Premium,,Backlog,Flare,0030U00000qIjwqQAC,1000,Cash,,,1,V-00001,1,1,Evaluation,,,"19"" Onyx Black Spinners",2020
a040U000002BaLHQA0,0050U000003lEZMQA2,,V-000400,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtJQAW,1,100 kWh,Not Invoiced,,,,White Premium,,Welding,Flash,0030U00000qIjvEQAS,4150,Loan,,68775,,,1,1,Manufacturing,,,"19"" Silver Wheels",2020
a040U000002BaLIQA0,0050U000003lEZMQA2,,V-000401,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtKQAW,,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjvFQAS,230,,,,1,,,,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLJQA0,0050U000003lEZMQA2,,V-000402,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtLQAW,,100P kWh,Not Invoiced,,,1,Black Textile,,Assembly,Flare,0030U00000qIjvGQAS,0,Cash,,55375,,,,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLKQA0,0050U000003lEZMQA2,,V-000403,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtMQAW,,75 kWh,Not Invoiced,,,,Light Premium,,Painting,Flare,0030U00000qIjvHQAS,0,Loan,,48775,,,1,1,Manufacturing,,,"19"" Onyx Black Spinners",2020
a040U000002BaLLQA0,0050U000003lEZMQA2,,V-000404,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtNQAW,1,100P kWh,Not Invoiced,,,,Cream Premium,,,Flare,0030U00000qIjvIQAS,130,Loan,,60775,,,1,1,Ownership,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLMQA0,0050U000003lEZMQA2,,V-000405,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtOQAW,,100 kWh,Not Invoiced,,,1,Black Premium,,Assembly,Flash,0030U00000qIjvJQAS,55,Loan,,63175,1,,,1,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLNQA0,0050U000003lEZMQA2,,V-000406,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtPQAW,1,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIjvKQAS,230,Cash,,64675,1,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLOQA0,0050U000003lEZMQA2,,V-000407,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtQQAW,,75 kWh,Not Invoiced,1,,,Cream Premium,,,Flash,0030U00000qIjvLQAS,1000,Loan,,55775,,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLPQA0,0050U000003lEZMQA2,,V-000408,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtRQAW,1,100 kWh,Not Invoiced,,,,Light Premium,,Stamping,Flare,0030U00000qIjvMQAS,130,Cash,,57800,1,,,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLQQA0,0050U000003lEZMQA2,,V-000409,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtSQAW,,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0030U00000qIjvNQAS,130,Loan,,64675,1,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLRQA0,0050U000003lEZMQA2,,V-000410,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtTQAW,1,100 kWh,Not Invoiced,,,1,White Premium,,,Flint,0030U00000qIjvOQAS,0,,,,1,,,,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLSQA0,0050U000003lEZMQA2,,V-000411,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtUQAW,1,100 kWh,Not Invoiced,,,1,White Premium,,,Flash,0030U00000qIjvPQAS,4150,Loan,,71175,1,,1,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLTQA0,0050U000003lEZMQA2,,V-000412,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtVQAW,,100 kWh,Not Invoiced,,,,Black Textile,,,Flare,0030U00000qIjvQQAS,1000,Cash,,53575,1,,,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLUQA0,0050U000003lEZMQA2,,V-000413,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtWQAW,,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0030U00000qIjvRQAS,130,Cash,,53900,1,,,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLVQA0,0050U000003lEZMQA2,,V-000414,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtXQAW,,100 kWh,Not Invoiced,,,,White Premium,,,Flint,0030U00000qIjvSQAS,130,Loan,,43575,1,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLWQA0,0050U000003lEZMQA2,,V-000415,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtYQAW,1,100P kWh,Not Invoiced,,,1,Light Premium,,Painting,Flash,0030U00000qIjvTQAS,130,Cash,,72600,,,1,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLXQA0,0050U000003lEZMQA2,,V-000416,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtZQAW,,100P kWh,Not Invoiced,,,,Light Premium,,,Flash,0030U00000qIjvUQAS,230,Loan,,67275,,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLYQA0,0050U000003lEZMQA2,,V-000417,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtaQAG,,75 kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjvVQAS,0,Loan,,47275,,,,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLZQA0,0050U000003lEZMQA2,,V-000418,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtbQAG,,75 kWh,Not Invoiced,,,1,Light Premium,,,Flint,0030U00000qIjvWQAS,1000,Loan,,41175,1,,1,1,Delivery,,,"19"" Onyx Black Spinners",2020
a040U000002BaLaQAK,0050U000003lEZMQA2,,V-000419,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtcQAG,1,75 kWh,Not Invoiced,,,1,White Premium,,Welding,Flint,0030U00000qIjvXQAS,130,Loan,,44675,1,,,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLbQAK,0050U000003lEZMQA2,,V-000420,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtdQAG,1,100 kWh,Not Invoiced,1,,1,Black Premium,,,Flare,0030U00000qIjvYQAS,4150,Cash,,57400,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLcQAK,0050U000003lEZMQA2,,V-000421,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUteQAG,1,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjvZQAS,1000,Cash,,58300,1,,,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLdQAK,0050U000003lEZMQA2,,V-000422,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtfQAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flint,0030U00000qIjvaQAC,1000,Cash,,50275,,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLeQAK,0050U000003lEZMQA2,,V-000423,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtgQAG,,100 kWh,Not Invoiced,,,,Light Premium,,,Flash,0030U00000qIjvbQAC,1000,Cash,,64300,1,,1,,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaLfQAK,0050U000003lEZMQA2,,V-000424,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUthQAG,1,75 kWh,Not Invoiced,,,1,Black Premium,,Delivered,Flint,0030U00000qIjvcQAC,0,Cash,,46900,1,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaLgQAK,0050U000003lEZMQA2,,V-000425,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtiQAG,1,100 kWh,Not Invoiced,,,1,White Premium,,Stamping,Flint,0030U00000qIjvdQAC,4150,Cash,,52675,1,,1,1,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a040U000002BaLhQAK,0050U000003lEZMQA2,,V-000426,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtjQAG,,100 kWh,Not Invoiced,,,1,Light Premium,,Shipping,Flare,0030U00000qIjveQAC,230,Loan,,54675,1,,,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLiQAK,0050U000003lEZMQA2,,V-000427,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtkQAG,1,100P kWh,Not Invoiced,1,,1,Light Premium,,,Flash,0030U00000qIjvfQAC,230,Cash,,71875,,,1,1,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaLjQAK,0050U000003lEZMQA2,,V-000428,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtlQAG,1,100P kWh,Not Invoiced,,,,Cream Premium,,Shipping,Flare,0030U00000qIjvgQAC,230,Cash,,60775,,,1,1,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLkQAK,0050U000003lEZMQA2,,V-000429,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtmQAG,1,100P kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjvhQAC,0,Cash,,61300,1,,1,,Ownership,,,"19"" Silver Wheels",2020
a040U000002BaLlQAK,0050U000003lEZMQA2,,V-000430,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtnQAG,1,75 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0030U00000qIjviQAC,230,Loan,,53900,1,,,,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLmQAK,0050U000003lEZMQA2,,V-000431,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtoQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flint,0030U00000qIjvjQAC,230,,,,1,,,,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLnQAK,0050U000003lEZMQA2,,V-000432,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtpQAG,,100 kWh,Not Invoiced,,,1,Light Premium,,Shipping,Flare,0030U00000qIjvkQAC,4150,Cash,,53900,1,,,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLoQAK,0050U000003lEZMQA2,,V-000433,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtqQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0030U00000qIjvlQAC,0,Loan,,58375,,,,1,Purchase,1,,"19"" Onyx Black Spinners",2020
a040U000002BaLpQAK,0050U000003lEZMQA2,,V-000434,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtrQAG,,75 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIjvmQAC,4150,,,,,,,,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLqQAK,0050U000003lEZMQA2,,V-000435,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtsQAG,,100P kWh,Not Invoiced,,,1,Light Premium,,,Flash,0030U00000qIjvnQAC,230,,,,1,,,1,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLrQAK,0050U000003lEZMQA2,,V-000436,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUttQAG,,75 kWh,Not Invoiced,,,,Black Premium,,,Flint,0030U00000qIjvoQAC,230,Cash,,35775,,,,1,Ownership,,,"19"" Silver Wheels",2020
a040U000002BaLsQAK,0050U000003lEZMQA2,,V-000437,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtuQAG,1,100 kWh,Not Invoiced,,,1,Light Premium,,Welding,Flash,0030U00000qIjvpQAC,230,Loan,,66100,,,,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLtQAK,0050U000003lEZMQA2,,V-000438,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtvQAG,,75 kWh,Not Invoiced,,,1,White Premium,,,Flare,0030U00000qIjvqQAC,4150,Loan,,52675,1,,1,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaLuQAK,0050U000003lEZMQA2,,V-000439,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:58.000+0000,,2020-05-30T05:27:58.000+0000,2020-05-30T05:27:58.000+0000,0010U000012MUtwQAG,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0030U00000qIjvrQAC,0,Cash,,72675,1,,1,1,Delivery,1,,"19"" Onyx Black Spinners",2020
