Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a041D0000058WYVQA2,0051D000006P1N1QAK,,V-000061,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDpvQAG,,75 kWh,Not Invoiced,,,1,Light Premium,,,Flint,0031D00000ZCFg4QAH,130,Cash,,39875,,,1,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYWQA2,0051D000006P1N1QAK,,V-000062,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDpwQAG,,100P kWh,Not Invoiced,1,,,Black Premium,,,Flash,0031D00000ZCFg5QAH,1000,Cash,,64275,,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYXQA2,0051D000006P1N1QAK,,V-000063,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDpxQAG,,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCFg6QAH,4150,Cash,,56875,,,,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYYQA2,0051D000006P1N1QAK,,V-000064,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDpyQAG,1,100 kWh,Not Invoiced,,,,Black Textile,,Shipping,Flint,0031D00000ZCFg7QAH,1000,Loan,,49500,,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WYZQA2,0051D000006P1N1QAK,,V-000065,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDpzQAG,1,75 kWh,Not Invoiced,,,1,Cream Premium,,Painting,Flint,0031D00000ZCFg8QAH,230,Cash,,44675,1,,,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYaQAM,0051D000006P1N1QAK,,V-000066,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDq0QAG,,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFg9QAH,4150,Cash,,47075,1,,,1,Ownership,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYbQAM,0051D000006P1N1QAK,,V-000067,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDq1QAG,,100P kWh,Not Invoiced,,,1,White Premium,,Backlog,Flash,0031D00000ZCFgAQAX,130,Loan,,65900,1,,,,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WYcQAM,0051D000006P1N1QAK,,V-000068,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDq2QAG,,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0031D00000ZCFgBQAX,55,Loan,,50000,,,,,Purchase,,,"19"" Silver Wheels",2020
a041D0000058WYdQAM,0051D000006P1N1QAK,,V-000069,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDq3QAG,1,100P kWh,Not Invoiced,,,,Cream Premium,,Painting,Flint,0031D00000ZCFgCQAX,1000,Cash,,51300,1,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYeQAM,0051D000006P1N1QAK,,V-000070,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDq4QAG,1,100P kWh,Not Invoiced,,,,Black Premium,,Stamping,Flare,0031D00000ZCFgDQAX,1000,Loan,,58300,1,,,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYfQAM,0051D000006P1N1QAK,,V-000071,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDq5QAG,,100 kWh,Not Invoiced,,,,Cream Premium,,Shipping,Flare,0031D00000ZCFgEQAX,230,Loan,,53000,,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYgQAM,0051D000006P1N1QAK,,V-000072,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqhQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCFc4QAH,1000,Loan,,67400,1,,,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYhQAM,0051D000006P1N1QAK,,V-000073,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqiQAG,,100P kWh,Not Invoiced,,,1,Cream Premium,,Painting,Flash,0031D00000ZCFc5QAH,4150,Loan,,67600,,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WYiQAM,0051D000006P1N1QAK,,V-000074,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqjQAG,1,100 kWh,Not Invoiced,,,,Cream Premium,,Shipping,Flash,0031D00000ZCFc6QAH,4150,Cash,,67800,1,,,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYjQAM,0051D000006P1N1QAK,,V-000075,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqkQAG,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFc7QAH,4150,Cash,,54875,,,1,1,Delivery,,,"19"" Silver Wheels",2020
a041D0000058WYkQAM,0051D000006P1N1QAK,,V-000076,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqlQAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFc8QAH,230,,,,1,,1,1,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYlQAM,0051D000006P1N1QAK,,V-000077,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqmQAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flint,0031D00000ZCFc9QAH,230,Loan,,42800,1,,,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYmQAM,0051D000006P1N1QAK,,V-000078,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqnQAG,1,75 kWh,Not Invoiced,,,1,White Premium,,,Flare,0031D00000ZCFcAQAX,230,,,,,,1,,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYnQAM,0051D000006P1N1QAK,,V-000079,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqoQAG,,100 kWh,Not Invoiced,,,,Black Textile,,Delivered,Flint,0031D00000ZCFcBQAX,4150,Cash,,42800,1,,,,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WYoQAM,0051D000006P1N1QAK,,V-000080,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqpQAG,,100 kWh,Not Invoiced,,,,Light Premium,,Welding,Flash,0031D00000ZCFcCQAX,1000,Cash,,61300,1,,,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYpQAM,0051D000006P1N1QAK,,V-000081,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqqQAG,1,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFcDQAX,0,,,,,,1,1,Evaluation,,,"19"" Silver Wheels",2020
a041D0000058WYqQAM,0051D000006P1N1QAK,,V-000082,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqrQAG,,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0031D00000ZCFcEQAX,4150,,,,1,,1,1,Evaluation,1,,"19"" Onyx Black Spinners",2020
a041D0000058WYrQAM,0051D000006P1N1QAK,,V-000083,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqsQAG,,100P kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFcFQAX,4150,Loan,,58175,1,,1,1,Delivery,,,"19"" Onyx Black Spinners",2020
a041D0000058WYsQAM,0051D000006P1N1QAK,,V-000084,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqtQAG,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flash,0031D00000ZCFcGQAX,1000,Loan,,65775,,,,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYtQAM,0051D000006P1N1QAK,,V-000085,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDquQAG,1,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFcHQAX,230,Loan,,50000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYuQAM,0051D000006P1N1QAK,,V-000086,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqvQAG,,100 kWh,Not Invoiced,,,,Black Premium,,Welding,Flash,0031D00000ZCFcIQAX,130,Loan,,61500,,,,,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WYvQAM,0051D000006P1N1QAK,,V-000087,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqwQAG,1,75 kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFcJQAX,4150,Cash,,56575,1,,1,1,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYwQAM,0051D000006P1N1QAK,,V-000088,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqxQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFcKQAX,1000,,,,,,,1,Evaluation,1,,"19"" Onyx Black Spinners",2020
a041D0000058WYxQAM,0051D000006P1N1QAK,,V-000089,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqyQAG,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0031D00000ZCFcLQAX,4150,Loan,,60275,,,1,1,Purchase,1,,"19"" Onyx Black Spinners",2020
a041D0000058WYyQAM,0051D000006P1N1QAK,,V-000090,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDqzQAG,1,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFcMQAX,1000,,,,,,1,,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WYzQAM,0051D000006P1N1QAK,,V-000091,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr0QAG,,100 kWh,Not Invoiced,,,1,Light Premium,,Welding,Flint,0031D00000ZCFcNQAX,1000,Loan,,46375,,,1,1,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WZ0QAM,0051D000006P1N1QAK,,V-000092,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr1QAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCFcOQAX,230,Loan,,68900,1,,,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZ1QAM,0051D000006P1N1QAK,,V-000093,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr2QAG,1,75 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFcPQAX,4150,Loan,,52075,1,,,1,Ownership,,,"19"" Onyx Black Spinners",2020
a041D0000058WZ2QAM,0051D000006P1N1QAK,,V-000094,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr3QAG,1,75 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0031D00000ZCFcQQAX,230,Cash,,62400,1,,,,Delivery,,,"19"" Silver Wheels",2020
a041D0000058WZ3QAM,0051D000006P1N1QAK,,V-000095,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr4QAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFcRQAX,4150,,,,,,1,1,Evaluation,,,"19"" Silver Wheels",2020
a041D0000058WZ4QAM,0051D000006P1N1QAK,,V-000096,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr5QAG,1,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCFcSQAX,1000,,,,1,,,,Evaluation,,,"19"" Silver Wheels",2020
a041D0000058WZ5QAM,0051D000006P1N1QAK,,V-000097,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr6QAG,1,75 kWh,Not Invoiced,,,,White Premium,,Painting,Flint,0031D00000ZCFcTQAX,130,Cash,,41300,1,,,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZ6QAM,0051D000006P1N1QAK,,V-000098,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr7QAG,1,100P kWh,Not Invoiced,,,,Black Premium,,Painting,Flare,0031D00000ZCFcUQAX,230,Loan,,57000,,,,,Manufacturing,,,"19"" Onyx Black Spinners",2020
a041D0000058WZ7QAM,0051D000006P1N1QAK,,V-000099,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDr8QAG,1,100P kWh,Not Invoiced,,,1,Black Premium,,Backlog,Flare,0031D00000ZCFcVQAX,1000,Loan,,62600,,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WZ8QAM,0051D000006P1N1QAK,,V-000100,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrVQAW,1,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCFaSQAX,0,Loan,,54675,1,,,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZ9QAM,0051D000006P1N1QAK,,V-000101,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrWQAW,,100 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFaTQAX,0,Loan,,53375,,,,1,Purchase,1,,"19"" Silver Wheels",2020
a041D0000058WZAQA2,0051D000006P1N1QAK,,V-000102,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrXQAW,1,100 kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFaUQAX,0,,,,1,,1,,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZBQA2,0051D000006P1N1QAK,,V-000103,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrYQAW,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFaVQAX,4150,,,,1,,1,,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZCQA2,0051D000006P1N1QAK,,V-000104,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrZQAW,,100 kWh,Not Invoiced,,,,Black Premium,,,Flint,0031D00000ZCFaWQAX,4150,Loan,,42800,1,,,,Ownership,1,,"19"" Silver Wheels",2020
a041D0000058WZDQA2,0051D000006P1N1QAK,,V-000105,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDraQAG,,100P kWh,Not Invoiced,,,,White Premium,,,Flint,0031D00000ZCFaXQAX,1000,Cash,,43500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZEQA2,0051D000006P1N1QAK,,V-000106,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrbQAG,,100P kWh,Not Invoiced,,,,Cream Premium,,Assembly,Flare,0031D00000ZCFaYQAX,230,Loan,,53500,,,,,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a041D0000058WZFQA2,0051D000006P1N1QAK,,V-000107,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrcQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCFaZQAX,130,,,,1,,,,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZGQA2,0051D000006P1N1QAK,,V-000108,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrdQAG,1,100P kWh,Not Invoiced,,,1,Light Premium,,,Flare,0031D00000ZCFaaQAH,230,,,,,,1,,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZHQA2,0051D000006P1N1QAK,,V-000109,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDreQAG,,100 kWh,Not Invoiced,,,,White Premium,,Welding,Flint,0031D00000ZCFabQAH,230,Cash,,44500,,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a041D0000058WZIQA2,0051D000006P1N1QAK,,V-000110,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrfQAG,,100 kWh,Not Invoiced,,,,White Premium,,,Flint,0031D00000ZCFacQAH,0,Loan,,45275,,,1,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZJQA2,0051D000006P1N1QAK,,V-000111,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrgQAG,1,100 kWh,Not Invoiced,,,,Black Textile,,,Flash,0031D00000ZCFadQAH,130,Loan,,65000,,,,,Ownership,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZKQA2,0051D000006P1N1QAK,,V-000112,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrhQAG,,75 kWh,Not Invoiced,,,,Black Premium,,,Flare,0031D00000ZCFaeQAH,130,Cash,,48000,,,1,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZLQA2,0051D000006P1N1QAK,,V-000113,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDriQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCFafQAH,130,Cash,,69875,,,1,1,Ownership,,,"19"" Silver Wheels",2020
a041D0000058WZMQA2,0051D000006P1N1QAK,,V-000114,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrjQAG,1,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCFagQAH,0,Cash,,60000,,,1,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZNQA2,0051D000006P1N1QAK,,V-000115,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrkQAG,,100 kWh,Not Invoiced,,,1,Light Premium,,Shipping,Flint,0031D00000ZCFahQAH,130,Loan,,42600,,,,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZOQA2,0051D000006P1N1QAK,,V-000116,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrlQAG,1,100P kWh,Not Invoiced,1,,,Black Premium,,,Flash,0031D00000ZCFaiQAH,230,Cash,,68500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZPQA2,0051D000006P1N1QAK,,V-000117,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrmQAG,,100P kWh,Not Invoiced,,,1,Black Premium,,,Flint,0031D00000ZCFajQAH,4150,Loan,,49675,1,,1,1,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZQQA2,0051D000006P1N1QAK,,V-000118,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrnQAG,,100 kWh,Not Invoiced,,,,Light Premium,,Shipping,Flash,0031D00000ZCFakQAH,1000,Cash,,62075,1,,,1,Manufacturing,,,"19"" Silver Wheels",2020
a041D0000058WZRQA2,0051D000006P1N1QAK,,V-000119,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDroQAG,,100P kWh,Not Invoiced,,,1,Light Premium,,,Flash,0031D00000ZCFalQAH,230,Cash,,67400,1,,1,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a041D0000058WZSQA2,0051D000006P1N1QAK,,V-000120,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrpQAG,1,100P kWh,Not Invoiced,,,,Black Textile,,,Flare,0031D00000ZCFamQAH,1000,Loan,,60775,,,1,1,Purchase,,,"19"" Silver Wheels",2020
a041D0000058WZTQA2,0051D000006P1N1QAK,,V-000121,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrqQAG,1,100P kWh,Not Invoiced,1,,1,Black Textile,,,Flare,0031D00000ZCFanQAH,130,Cash,,60900,1,,,,Purchase,1,,"19"" Silver Wheels",2020
a041D0000058WZUQA2,0051D000006P1N1QAK,,V-000122,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrrQAG,1,100P kWh,Not Invoiced,,,,Black Premium,,,Flint,0031D00000ZCFaoQAH,130,Cash,,48500,,,,,Ownership,1,,"19"" Onyx Black Spinners",2020
a041D0000058WZVQA2,0051D000006P1N1QAK,,V-000123,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:31.000+0000,,,,0011D00000pVDrsQAG,1,100P kWh,Not Invoiced,,,1,Light Premium,,Stamping,Flash,0031D00000ZCFapQAH,130,Cash,,72600,,,1,,Manufacturing,1,,"19"" Onyx Black Spinners",2020
